Time,FLR_3_DOAS:DesPer 1:Des Heat Mass Flow [kg/s],FLR_3_DOAS:DesPer 1:Des Heat Cap [W],FLR_3_DOAS:DesPer 1:Des Cool Mass Flow [kg/s],FLR_3_DOAS:DesPer 1:Des Sens Cool Cap [W],FLR_3_DOAS:DesPer 1:Des Tot Cool Cap [W],FLR_3_DOAS:DesPer 2:Des Heat Mass Flow [kg/s],FLR_3_DOAS:DesPer 2:Des Heat Cap [W],FLR_3_DOAS:DesPer 2:Des Cool Mass Flow [kg/s],FLR_3_DOAS:DesPer 2:Des Sens Cool Cap [W],FLR_3_DOAS:DesPer 2:Des Tot Cool Cap [W],FLR_6_DOAS:DesPer 1:Des Heat Mass Flow [kg/s],FLR_6_DOAS:DesPer 1:Des Heat Cap [W],FLR_6_DOAS:DesPer 1:Des Cool Mass Flow [kg/s],FLR_6_DOAS:DesPer 1:Des Sens Cool Cap [W],FLR_6_DOAS:DesPer 1:Des Tot Cool Cap [W],FLR_6_DOAS:DesPer 2:Des Heat Mass Flow [kg/s],FLR_6_DOAS:DesPer 2:Des Heat Cap [W],FLR_6_DOAS:DesPer 2:Des Cool Mass Flow [kg/s],FLR_6_DOAS:DesPer 2:Des Sens Cool Cap [W],FLR_6_DOAS:DesPer 2:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 2:Des Tot Cool Cap [W]
00:15:00,5.059611E+01,1.962499E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.096997E+01,4.837759E+05,1.639044E+06,1.724959E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.660578E+00,1.576120E+04,5.339928E+04,1.477944E+01,5.239855E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.900897E+01,3.058186E+05,6.742846E+05
00:30:00,5.059607E+01,1.962497E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.094916E+01,4.753614E+05,1.607433E+06,1.724959E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.655577E+00,1.544672E+04,5.223305E+04,1.482457E+01,5.238176E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.902302E+01,3.037653E+05,6.664043E+05
00:45:00,5.059602E+01,1.962495E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.092887E+01,4.669583E+05,1.576073E+06,1.724959E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.650757E+00,1.513551E+04,5.108525E+04,1.486968E+01,5.236502E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.903882E+01,3.017313E+05,6.583888E+05
01:00:00,5.059598E+01,1.962494E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.090908E+01,4.585662E+05,1.544959E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.646102E+00,1.482735E+04,4.995493E+04,1.491480E+01,5.234831E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.905624E+01,2.997157E+05,6.504524E+05
01:15:00,5.059594E+01,1.962492E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.088995E+01,4.529222E+05,1.524165E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.641628E+00,1.461054E+04,4.916712E+04,1.495992E+01,5.233164E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.908024E+01,2.985449E+05,6.454657E+05
01:30:00,5.059590E+01,1.962491E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.087147E+01,4.472880E+05,1.503497E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.637326E+00,1.439621E+04,4.839087E+04,1.500505E+01,5.231501E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.910754E+01,2.974164E+05,6.405610E+05
01:45:00,5.059590E+01,1.962491E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.085350E+01,4.416623E+05,1.482948E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.633166E+00,1.418403E+04,4.762503E+04,1.500505E+01,5.231501E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.905750E+01,2.953264E+05,6.343604E+05
02:00:00,5.059591E+01,1.962491E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.083598E+01,4.360442E+05,1.462515E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.629144E+00,1.397394E+04,4.686931E+04,1.500506E+01,5.231501E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.900854E+01,2.932509E+05,6.282009E+05
02:15:00,5.059591E+01,1.962491E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.081895E+01,4.318002E+05,1.447147E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.625281E+00,1.380974E+04,4.628234E+04,1.500509E+01,5.231500E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.896109E+01,2.915717E+05,6.234554E+05
02:30:00,5.059592E+01,1.962491E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.080245E+01,4.275632E+05,1.431853E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.621578E+00,1.364752E+04,4.570374E+04,1.500511E+01,5.231499E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.891529E+01,2.899122E+05,6.187489E+05
02:45:00,5.059592E+01,1.962491E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.078628E+01,4.233318E+05,1.416628E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.618003E+00,1.348695E+04,4.513243E+04,1.500513E+01,5.231498E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.887074E+01,2.882672E+05,6.140735E+05
03:00:00,5.059593E+01,1.962492E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.077043E+01,4.191055E+05,1.401471E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.614547E+00,1.332795E+04,4.456808E+04,1.500515E+01,5.231497E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.882735E+01,2.866358E+05,6.094282E+05
03:15:00,5.059593E+01,1.962492E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.075491E+01,4.148845E+05,1.386380E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.611207E+00,1.317044E+04,4.401043E+04,1.500517E+01,5.231497E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.878508E+01,2.850173E+05,6.048125E+05
03:30:00,5.059594E+01,1.962492E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.073971E+01,4.106687E+05,1.371357E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.607978E+00,1.301438E+04,4.345926E+04,1.500518E+01,5.231496E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.874389E+01,2.834111E+05,6.002254E+05
03:45:00,5.059594E+01,1.962492E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.072472E+01,4.064568E+05,1.356396E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.604839E+00,1.285956E+04,4.291392E+04,1.500520E+01,5.231496E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.870352E+01,2.818145E+05,5.956633E+05
04:00:00,5.059595E+01,1.962492E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.070990E+01,4.022488E+05,1.341496E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.601784E+00,1.270592E+04,4.237413E+04,1.500521E+01,5.231495E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.866391E+01,2.802266E+05,5.911251E+05
04:15:00,5.059595E+01,1.962493E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.069538E+01,3.994083E+05,1.331473E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.598827E+00,1.259651E+04,4.199191E+04,1.500523E+01,5.231495E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.862525E+01,2.790274E+05,5.879467E+05
04:30:00,5.059596E+01,1.962493E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.068118E+01,3.965718E+05,1.321485E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.595967E+00,1.248817E+04,4.161399E+04,1.500524E+01,5.231494E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.858756E+01,2.778393E+05,5.847890E+05
04:45:00,5.059596E+01,1.962493E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.066730E+01,3.937393E+05,1.311532E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.593200E+00,1.238088E+04,4.124027E+04,1.500525E+01,5.231494E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.855084E+01,2.766623E+05,5.816511E+05
05:00:00,5.059596E+01,1.962493E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.065988E+01,3.909582E+05,1.301771E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.590693E+00,1.227588E+04,4.087493E+04,1.500526E+01,5.231493E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.851987E+01,2.755529E+05,5.786102E+05
05:15:00,5.059597E+01,1.962493E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.067533E+01,3.938017E+05,1.311740E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.588882E+00,1.234732E+04,4.112850E+04,1.500527E+01,5.231493E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.850636E+01,2.761604E+05,5.810909E+05
05:30:00,5.059597E+01,1.962493E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.072301E+01,3.968991E+05,1.322576E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.587991E+00,1.242577E+04,4.140604E+04,1.500529E+01,5.231492E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.851472E+01,2.770261E+05,5.837824E+05
05:45:00,5.059598E+01,1.962494E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.080274E+01,4.002541E+05,1.334293E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.588012E+00,1.251130E+04,4.170785E+04,1.500530E+01,5.231492E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.854301E+01,2.781278E+05,5.867314E+05
06:00:00,5.059598E+01,1.962494E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.091305E+01,4.038603E+05,1.346871E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.588949E+00,1.260410E+04,4.203457E+04,1.500531E+01,5.231492E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.858937E+01,2.794440E+05,5.899882E+05
06:15:00,5.059598E+01,1.962494E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.105304E+01,4.145769E+05,1.384719E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.590892E+00,1.291886E+04,4.315001E+04,1.500532E+01,5.231491E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.865369E+01,2.828619E+05,6.002746E+05
06:30:00,5.059599E+01,1.962494E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.121310E+01,4.255129E+05,1.423580E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.593667E+00,1.324126E+04,4.429947E+04,1.500533E+01,5.231491E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.873034E+01,2.864255E+05,6.108458E+05
06:45:00,5.059599E+01,1.962494E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.137265E+01,4.365048E+05,1.462914E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.596767E+00,1.356746E+04,4.547036E+04,1.500534E+01,5.231490E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.880638E+01,2.899813E+05,6.214898E+05
07:00:00,5.059600E+01,1.962494E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.151859E+01,4.474386E+05,1.502342E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.599938E+00,1.389545E+04,4.665607E+04,1.500535E+01,5.231490E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.887594E+01,2.934591E+05,6.321172E+05
07:15:00,5.059600E+01,1.962494E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.164795E+01,4.721631E+05,1.593154E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.603282E+00,1.465713E+04,4.945552E+04,1.496125E+01,5.233115E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.885960E+01,2.996488E+05,6.553775E+05
07:30:00,5.059600E+01,1.962495E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.175636E+01,4.968047E+05,1.685404E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.606793E+00,1.542347E+04,5.232393E+04,1.491717E+01,5.234744E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.883855E+01,3.057819E+05,6.792591E+05
07:45:00,5.059601E+01,1.962495E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.184402E+01,5.213368E+05,1.779043E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.610624E+00,1.619622E+04,5.526903E+04,1.487308E+01,5.236376E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.881719E+01,3.119061E+05,7.034193E+05
08:00:00,5.059601E+01,1.962495E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.191469E+01,5.457703E+05,1.874148E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.614829E+00,1.697643E+04,5.829619E+04,1.482898E+01,5.238013E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.879908E+01,3.180620E+05,7.280561E+05
08:15:00,5.059601E+01,1.962495E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.197184E+01,5.729142E+05,1.943384E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.619511E+00,1.785276E+04,6.055839E+04,1.478488E+01,5.239653E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.878569E+01,3.250225E+05,7.457818E+05
08:30:00,5.059602E+01,1.962495E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.201762E+01,5.999852E+05,1.972585E+06,1.724958E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.624686E+00,1.873956E+04,6.161047E+04,1.474078E+01,5.241297E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.877684E+01,3.320308E+05,7.527918E+05
08:45:00,5.059602E+01,1.962495E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.205300E+01,6.269778E+05,2.001434E+06,1.724959E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.630228E+00,1.963608E+04,6.268218E+04,1.474078E+01,5.241297E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.885679E+01,3.401443E+05,7.612524E+05
09:00:00,5.059602E+01,1.962495E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.208112E+01,6.539154E+05,2.030038E+06,1.724959E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.636144E+00,2.054294E+04,6.377423E+04,1.474077E+01,5.241297E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.894154E+01,3.483105E+05,7.697827E+05
09:15:00,5.059603E+01,1.962496E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.209833E+01,6.779382E+05,2.055343E+06,1.724959E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.642274E+00,2.137036E+04,6.478970E+04,1.474076E+01,5.241297E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.902484E+01,3.557009E+05,7.775114E+05
09:30:00,5.059603E+01,1.962496E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.210125E+01,7.017844E+05,2.080093E+06,1.724959E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.648553E+00,2.220539E+04,6.581689E+04,1.474076E+01,5.241298E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.910418E+01,3.630417E+05,7.851718E+05
09:45:00,5.059603E+01,1.962496E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.208757E+01,7.254021E+05,2.104175E+06,1.724959E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.654965E+00,2.304802E+04,6.685543E+04,1.474076E+01,5.241298E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.918037E+01,3.703415E+05,7.927653E+05
10:00:00,5.059604E+01,1.962496E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.205704E+01,7.487648E+05,2.127556E+06,1.724959E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.661561E+00,2.389914E+04,6.790749E+04,1.474075E+01,5.241298E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.925667E+01,3.776378E+05,8.003333E+05
10:15:00,5.059604E+01,1.962496E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.201167E+01,7.690833E+05,2.147401E+06,1.724959E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.668347E+00,2.466942E+04,6.888089E+04,1.474075E+01,5.241298E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.933629E+01,3.842128E+05,8.071453E+05
10:30:00,5.059604E+01,1.962496E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.195665E+01,7.892187E+05,2.166806E+06,1.724959E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.675338E+00,2.544829E+04,6.986848E+04,1.474076E+01,5.241298E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.942238E+01,3.908595E+05,8.140273E+05
10:45:00,5.059605E+01,1.962496E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.190028E+01,8.092886E+05,2.186108E+06,1.724959E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.682456E+00,2.623479E+04,7.086727E+04,1.474076E+01,5.241297E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.951806E+01,3.976163E+05,8.210273E+05
11:00:00,5.059605E+01,1.962496E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.185013E+01,8.294126E+05,2.205628E+06,1.724959E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.689718E+00,2.702930E+04,7.187809E+04,1.474076E+01,5.241297E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.962535E+01,4.045105E+05,8.281835E+05
11:15:00,5.059605E+01,1.962496E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.181192E+01,8.427284E+05,2.218413E+06,1.724959E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.696986E+00,2.760172E+04,7.265923E+04,1.474076E+01,5.241297E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.975241E+01,4.097782E+05,8.337353E+05
11:30:00,5.059606E+01,1.962497E+06,4.835313E+01,0.000000E+00,0.000000E+00,4.835313E+01,0.000000E+00,5.178793E+01,8.562587E+05,2.231789E+06,1.724959E+00,6.690690E+04,1.381994E+00,0.000000E+00,0.000000E+00,1.381994E+00,0.000000E+00,1.704177E+00,2.817677E+04,7.344114E+04,1.474077E+01,5.241297E+05,1.405350E+01,0.000000E+00,0.000000E+00,1.405350E+01,0.000000E+00,2.988731E+01,4.151424E+05,8.394202E+05
